
Section	Id	Action
Main	553	Track: Toggle record arm for track 67
Main	554	Track: Set mute for track 67 (MIDI CC/OSC only)
Main	555	Track: Set solo for track 67 (MIDI CC/OSC only)
Main	556	Track: Set volume for track 68 (MIDI CC/OSC only)
Main	557	Track: Set pan for track 68 (MIDI CC/OSC only)
Main	558	Track: Toggle mute for track 68
Main	559	Track: Toggle solo for track 68
Main	560	Track: Toggle FX bypass for track 68
Main	561	Track: Toggle record arm for track 68
Main	562	Track: Set mute for track 68 (MIDI CC/OSC only)
Main	563	Track: Set solo for track 68 (MIDI CC/OSC only)
Main	564	Track: Set volume for track 69 (MIDI CC/OSC only)
Main	565	Track: Set pan for track 69 (MIDI CC/OSC only)
Main	566	Track: Toggle mute for track 69
Main	567	Track: Toggle solo for track 69
Main	568	Track: Toggle FX bypass for track 69
Main	569	Track: Toggle record arm for track 69
Main	570	Track: Set mute for track 69 (MIDI CC/OSC only)
Main	571	Track: Set solo for track 69 (MIDI CC/OSC only)
Main	572	Track: Set volume for track 70 (MIDI CC/OSC only)
Main	573	Track: Set pan for track 70 (MIDI CC/OSC only)
Main	574	Track: Toggle mute for track 70
Main	575	Track: Toggle solo for track 70
Main	576	Track: Toggle FX bypass for track 70
Main	577	Track: Toggle record arm for track 70
Main	578	Track: Set mute for track 70 (MIDI CC/OSC only)
Main	579	Track: Set solo for track 70 (MIDI CC/OSC only)
Main	580	Track: Set volume for track 71 (MIDI CC/OSC only)
Main	581	Track: Set pan for track 71 (MIDI CC/OSC only)
Main	582	Track: Toggle mute for track 71
Main	583	Track: Toggle solo for track 71
Main	584	Track: Toggle FX bypass for track 71
Main	585	Track: Toggle record arm for track 71
Main	586	Track: Set mute for track 71 (MIDI CC/OSC only)
Main	587	Track: Set solo for track 71 (MIDI CC/OSC only)
Main	588	Track: Set volume for track 72 (MIDI CC/OSC only)
Main	589	Track: Set pan for track 72 (MIDI CC/OSC only)
Main	590	Track: Toggle mute for track 72
Main	591	Track: Toggle solo for track 72
Main	592	Track: Toggle FX bypass for track 72
Main	593	Track: Toggle record arm for track 72
Main	594	Track: Set mute for track 72 (MIDI CC/OSC only)
Main	595	Track: Set solo for track 72 (MIDI CC/OSC only)
Main	596	Track: Set volume for track 73 (MIDI CC/OSC only)
Main	597	Track: Set pan for track 73 (MIDI CC/OSC only)
Main	598	Track: Toggle mute for track 73
Main	599	Track: Toggle solo for track 73
Main	600	Track: Toggle FX bypass for track 73
Main	601	Track: Toggle record arm for track 73
Main	602	Track: Set mute for track 73 (MIDI CC/OSC only)
Main	603	Track: Set solo for track 73 (MIDI CC/OSC only)
Main	604	Track: Set volume for track 74 (MIDI CC/OSC only)
Main	605	Track: Set pan for track 74 (MIDI CC/OSC only)
Main	606	Track: Toggle mute for track 74
Main	607	Track: Toggle solo for track 74
Main	608	Track: Toggle FX bypass for track 74
Main	609	Track: Toggle record arm for track 74
Main	610	Track: Set mute for track 74 (MIDI CC/OSC only)
Main	611	Track: Set solo for track 74 (MIDI CC/OSC only)
Main	612	Track: Set volume for track 75 (MIDI CC/OSC only)
Main	613	Track: Set pan for track 75 (MIDI CC/OSC only)
Main	614	Track: Toggle mute for track 75
Main	615	Track: Toggle solo for track 75
Main	616	Track: Toggle FX bypass for track 75
Main	617	Track: Toggle record arm for track 75
Main	618	Track: Set mute for track 75 (MIDI CC/OSC only)
Main	619	Track: Set solo for track 75 (MIDI CC/OSC only)
Main	620	Track: Set volume for track 76 (MIDI CC/OSC only)
Main	621	Track: Set pan for track 76 (MIDI CC/OSC only)
Main	622	Track: Toggle mute for track 76
Main	623	Track: Toggle solo for track 76
Main	624	Track: Toggle FX bypass for track 76
Main	625	Track: Toggle record arm for track 76
Main	626	Track: Set mute for track 76 (MIDI CC/OSC only)
Main	627	Track: Set solo for track 76 (MIDI CC/OSC only)
Main	628	Track: Set volume for track 77 (MIDI CC/OSC only)
Main	629	Track: Set pan for track 77 (MIDI CC/OSC only)
Main	630	Track: Toggle mute for track 77
Main	631	Track: Toggle solo for track 77
Main	632	Track: Toggle FX bypass for track 77
Main	633	Track: Toggle record arm for track 77
Main	634	Track: Set mute for track 77 (MIDI CC/OSC only)
Main	635	Track: Set solo for track 77 (MIDI CC/OSC only)
Main	636	Track: Set volume for track 78 (MIDI CC/OSC only)
Main	637	Track: Set pan for track 78 (MIDI CC/OSC only)
Main	638	Track: Toggle mute for track 78
Main	639	Track: Toggle solo for track 78
Main	640	Track: Toggle FX bypass for track 78
Main	641	Track: Toggle record arm for track 78
Main	642	Track: Set mute for track 78 (MIDI CC/OSC only)
Main	643	Track: Set solo for track 78 (MIDI CC/OSC only)
Main	644	Track: Set volume for track 79 (MIDI CC/OSC only)
Main	645	Track: Set pan for track 79 (MIDI CC/OSC only)
Main	646	Track: Toggle mute for track 79
Main	647	Track: Toggle solo for track 79
Main	648	Track: Toggle FX bypass for track 79
Main	649	Track: Toggle record arm for track 79
Main	650	Track: Set mute for track 79 (MIDI CC/OSC only)
Main	651	Track: Set solo for track 79 (MIDI CC/OSC only)
Main	652	Track: Set volume for track 80 (MIDI CC/OSC only)
Main	653	Track: Set pan for track 80 (MIDI CC/OSC only)
Main	654	Track: Toggle mute for track 80
Main	655	Track: Toggle solo for track 80
Main	656	Track: Toggle FX bypass for track 80
Main	657	Track: Toggle record arm for track 80
Main	658	Track: Set mute for track 80 (MIDI CC/OSC only)
Main	659	Track: Set solo for track 80 (MIDI CC/OSC only)
Main	660	Track: Set volume for track 81 (MIDI CC/OSC only)
Main	661	Track: Set pan for track 81 (MIDI CC/OSC only)
Main	662	Track: Toggle mute for track 81
Main	663	Track: Toggle solo for track 81
Main	664	Track: Toggle FX bypass for track 81
Main	665	Track: Toggle record arm for track 81
Main	666	Track: Set mute for track 81 (MIDI CC/OSC only)
Main	667	Track: Set solo for track 81 (MIDI CC/OSC only)
Main	668	Track: Set volume for track 82 (MIDI CC/OSC only)
Main	669	Track: Set pan for track 82 (MIDI CC/OSC only)
Main	670	Track: Toggle mute for track 82
Main	671	Track: Toggle solo for track 82
Main	672	Track: Toggle FX bypass for track 82
Main	673	Track: Toggle record arm for track 82
Main	674	Track: Set mute for track 82 (MIDI CC/OSC only)
Main	675	Track: Set solo for track 82 (MIDI CC/OSC only)
Main	676	Track: Set volume for track 83 (MIDI CC/OSC only)
Main	677	Track: Set pan for track 83 (MIDI CC/OSC only)
Main	678	Track: Toggle mute for track 83
Main	679	Track: Toggle solo for track 83
Main	680	Track: Toggle FX bypass for track 83
Main	681	Track: Toggle record arm for track 83
Main	682	Track: Set mute for track 83 (MIDI CC/OSC only)
Main	683	Track: Set solo for track 83 (MIDI CC/OSC only)
Main	684	Track: Set volume for track 84 (MIDI CC/OSC only)
Main	685	Track: Set pan for track 84 (MIDI CC/OSC only)
Main	686	Track: Toggle mute for track 84
Main	687	Track: Toggle solo for track 84
Main	688	Track: Toggle FX bypass for track 84
Main	689	Track: Toggle record arm for track 84
Main	690	Track: Set mute for track 84 (MIDI CC/OSC only)
Main	691	Track: Set solo for track 84 (MIDI CC/OSC only)
Main	692	Track: Set volume for track 85 (MIDI CC/OSC only)
Main	693	Track: Set pan for track 85 (MIDI CC/OSC only)
Main	694	Track: Toggle mute for track 85
Main	695	Track: Toggle solo for track 85
Main	696	Track: Toggle FX bypass for track 85
Main	697	Track: Toggle record arm for track 85
Main	698	Track: Set mute for track 85 (MIDI CC/OSC only)
Main	699	Track: Set solo for track 85 (MIDI CC/OSC only)
Main	700	Track: Set volume for track 86 (MIDI CC/OSC only)
Main	701	Track: Set pan for track 86 (MIDI CC/OSC only)
Main	702	Track: Toggle mute for track 86
Main	703	Track: Toggle solo for track 86
Main	704	Track: Toggle FX bypass for track 86
Main	705	Track: Toggle record arm for track 86
Main	706	Track: Set mute for track 86 (MIDI CC/OSC only)
Main	707	Track: Set solo for track 86 (MIDI CC/OSC only)
Main	708	Track: Set volume for track 87 (MIDI CC/OSC only)
Main	709	Track: Set pan for track 87 (MIDI CC/OSC only)
Main	710	Track: Toggle mute for track 87
Main	711	Track: Toggle solo for track 87
Main	712	Track: Toggle FX bypass for track 87
Main	713	Track: Toggle record arm for track 87
Main	714	Track: Set mute for track 87 (MIDI CC/OSC only)
Main	715	Track: Set solo for track 87 (MIDI CC/OSC only)
Main	716	Track: Set volume for track 88 (MIDI CC/OSC only)
Main	717	Track: Set pan for track 88 (MIDI CC/OSC only)
Main	718	Track: Toggle mute for track 88
Main	719	Track: Toggle solo for track 88
Main	720	Track: Toggle FX bypass for track 88
Main	721	Track: Toggle record arm for track 88
Main	722	Track: Set mute for track 88 (MIDI CC/OSC only)
Main	723	Track: Set solo for track 88 (MIDI CC/OSC only)
Main	724	Track: Set volume for track 89 (MIDI CC/OSC only)
Main	725	Track: Set pan for track 89 (MIDI CC/OSC only)
Main	726	Track: Toggle mute for track 89
Main	727	Track: Toggle solo for track 89
Main	728	Track: Toggle FX bypass for track 89
Main	729	Track: Toggle record arm for track 89
Main	730	Track: Set mute for track 89 (MIDI CC/OSC only)
Main	731	Track: Set solo for track 89 (MIDI CC/OSC only)
Main	732	Track: Set volume for track 90 (MIDI CC/OSC only)
Main	733	Track: Set pan for track 90 (MIDI CC/OSC only)
Main	734	Track: Toggle mute for track 90
Main	735	Track: Toggle solo for track 90
Main	736	Track: Toggle FX bypass for track 90
Main	737	Track: Toggle record arm for track 90
Main	738	Track: Set mute for track 90 (MIDI CC/OSC only)
Main	739	Track: Set solo for track 90 (MIDI CC/OSC only)
Main	740	Track: Set volume for track 91 (MIDI CC/OSC only)
Main	741	Track: Set pan for track 91 (MIDI CC/OSC only)
Main	742	Track: Toggle mute for track 91
Main	743	Track: Toggle solo for track 91
Main	744	Track: Toggle FX bypass for track 91
Main	745	Track: Toggle record arm for track 91
Main	746	Track: Set mute for track 91 (MIDI CC/OSC only)
Main	747	Track: Set solo for track 91 (MIDI CC/OSC only)
Main	748	Track: Set volume for track 92 (MIDI CC/OSC only)
Main	749	Track: Set pan for track 92 (MIDI CC/OSC only)
Main	750	Track: Toggle mute for track 92
Main	751	Track: Toggle solo for track 92
Main	752	Track: Toggle FX bypass for track 92
Main	753	Track: Toggle record arm for track 92
Main	754	Track: Set mute for track 92 (MIDI CC/OSC only)
Main	755	Track: Set solo for track 92 (MIDI CC/OSC only)
Main	756	Track: Set volume for track 93 (MIDI CC/OSC only)
Main	757	Track: Set pan for track 93 (MIDI CC/OSC only)
Main	758	Track: Toggle mute for track 93
Main	759	Track: Toggle solo for track 93
Main	760	Track: Toggle FX bypass for track 93
Main	761	Track: Toggle record arm for track 93
Main	762	Track: Set mute for track 93 (MIDI CC/OSC only)
Main	763	Track: Set solo for track 93 (MIDI CC/OSC only)
Main	764	Track: Set volume for track 94 (MIDI CC/OSC only)
Main	765	Track: Set pan for track 94 (MIDI CC/OSC only)
Main	766	Track: Toggle mute for track 94
Main	767	Track: Toggle solo for track 94
Main	768	Track: Toggle FX bypass for track 94
Main	769	Track: Toggle record arm for track 94
Main	770	Track: Set mute for track 94 (MIDI CC/OSC only)
Main	771	Track: Set solo for track 94 (MIDI CC/OSC only)
Main	772	Track: Set volume for track 95 (MIDI CC/OSC only)
Main	773	Track: Set pan for track 95 (MIDI CC/OSC only)
Main	774	Track: Toggle mute for track 95
Main	775	Track: Toggle solo for track 95
Main	776	Track: Toggle FX bypass for track 95
Main	777	Track: Toggle record arm for track 95
Main	778	Track: Set mute for track 95 (MIDI CC/OSC only)
Main	779	Track: Set solo for track 95 (MIDI CC/OSC only)
Main	780	Track: Set volume for track 96 (MIDI CC/OSC only)
Main	781	Track: Set pan for track 96 (MIDI CC/OSC only)
Main	782	Track: Toggle mute for track 96
Main	783	Track: Toggle solo for track 96
Main	784	Track: Toggle FX bypass for track 96
Main	785	Track: Toggle record arm for track 96
Main	786	Track: Set mute for track 96 (MIDI CC/OSC only)
Main	787	Track: Set solo for track 96 (MIDI CC/OSC only)
Main	788	Track: Set volume for track 97 (MIDI CC/OSC only)
Main	789	Track: Set pan for track 97 (MIDI CC/OSC only)
Main	790	Track: Toggle mute for track 97
Main	791	Track: Toggle solo for track 97
Main	792	Track: Toggle FX bypass for track 97
Main	793	Track: Toggle record arm for track 97
Main	794	Track: Set mute for track 97 (MIDI CC/OSC only)
Main	795	Track: Set solo for track 97 (MIDI CC/OSC only)
Main	796	Track: Set volume for track 98 (MIDI CC/OSC only)
Main	797	Track: Set pan for track 98 (MIDI CC/OSC only)
Main	798	Track: Toggle mute for track 98
Main	799	Track: Toggle solo for track 98
Main	800	Track: Toggle FX bypass for track 98
Main	801	Track: Toggle record arm for track 98
Main	802	Track: Set mute for track 98 (MIDI CC/OSC only)
Main	803	Track: Set solo for track 98 (MIDI CC/OSC only)
Main	804	Track: Set volume for track 99 (MIDI CC/OSC only)
Main	805	Track: Set pan for track 99 (MIDI CC/OSC only)
Main	806	Track: Toggle mute for track 99
Main	807	Track: Toggle solo for track 99
Main	808	Track: Toggle FX bypass for track 99
Main	809	Track: Toggle record arm for track 99
Main	810	Track: Set mute for track 99 (MIDI CC/OSC only)
Main	811	Track: Set solo for track 99 (MIDI CC/OSC only)
Main	812	Track: Set volume for last touched track (MIDI CC/OSC only)
Main	813	Track: Set pan for last touched track (MIDI CC/OSC only)
Main	814	Track: Toggle mute for last touched track
Main	815	Track: Toggle solo for last touched track
Main	816	Track: Toggle FX bypass for last touched track
Main	817	Track: Toggle record arm for last touched track
Main	818	Track: Set mute for last touched track (MIDI CC/OSC only)
Main	819	Track: Set solo for last touched track (MIDI CC/OSC only)
Main	901	Adjust track send 1 volume (MIDI CC/OSC only)
Main	902	Adjust track send 2 volume (MIDI CC/OSC only)
Main	903	Adjust track send 3 volume (MIDI CC/OSC only)
Main	904	Adjust track send 4 volume (MIDI CC/OSC only)
Main	905	Adjust track send 5 volume (MIDI CC/OSC only)
Main	906	Adjust track send 6 volume (MIDI CC/OSC only)
Main	907	Adjust track send 7 volume (MIDI CC/OSC only)
Main	908	Adjust track send 8 volume (MIDI CC/OSC only)
Main	911	Adjust track send 1 pan (MIDI CC/OSC only)
Main	912	Adjust track send 2 pan (MIDI CC/OSC only)
Main	913	Adjust track send 3 pan (MIDI CC/OSC only)
Main	914	Adjust track send 4 pan (MIDI CC/OSC only)
Main	915	Adjust track send 5 pan (MIDI CC/OSC only)
Main	916	Adjust track send 6 pan (MIDI CC/OSC only)
Main	917	Adjust track send 7 pan (MIDI CC/OSC only)
Main	918	Adjust track send 8 pan (MIDI CC/OSC only)
Main	950	Adjust track FX parameter 01 (MIDI CC/OSC only)
Main	951	Adjust track FX parameter 02 (MIDI CC/OSC only)
Main	952	Adjust track FX parameter 03 (MIDI CC/OSC only)
Main	953	Adjust track FX parameter 04 (MIDI CC/OSC only)
Main	954	Adjust track FX parameter 05 (MIDI CC/OSC only)
Main	955	Adjust track FX parameter 06 (MIDI CC/OSC only)
Main	956	Adjust track FX parameter 07 (MIDI CC/OSC only)
Main	957	Adjust track FX parameter 08 (MIDI CC/OSC only)
Main	958	Adjust track FX parameter 09 (MIDI CC/OSC only)
Main	959	Adjust track FX parameter 10 (MIDI CC/OSC only)
Main	960	Adjust track FX parameter 11 (MIDI CC/OSC only)
Main	961	Adjust track FX parameter 12 (MIDI CC/OSC only)
Main	962	Adjust track FX parameter 13 (MIDI CC/OSC only)
Main	963	Adjust track FX parameter 14 (MIDI CC/OSC only)
Main	964	Adjust track FX parameter 15 (MIDI CC/OSC only)
Main	965	Adjust track FX parameter 16 (MIDI CC/OSC only)
Main	967	Transient detection sensitivity: Adjust (MIDI CC/mousewheel only)
Main	968	Transient detection threshold: Adjust (MIDI CC/mousewheel only)
Main	969	Grid: Adjust swing grid (MIDI CC/mousewheel only)
Main	970	View: Adjust selected track heights a little bit (MIDI CC relative/mousewheel)
Main	971	View: Adjust selected track heights (MIDI CC/OSC only)
Main	972	View: Adjust selected track heights (MIDI CC relative/mousewheel)
Main	973	Adjust last touched FX parameter (MIDI CC/OSC only)
Main	974	Transport: Scrub/jog fine control (MIDI CC relative only)
Main	975	View: Scroll view horizontally one page (MIDI CC relative/mousewheel)
Main	976	View: Scroll view vertically one page reversed (MIDI CC relative/mousewheel)
Main	977	View: Scroll horizontally reversed (MIDI CC relative/mousewheel)
Main	978	View: Scroll vertically reversed (MIDI CC relative/mousewheel)
Main	979	View: Zoom horizontally reversed (MIDI CC relative/mousewheel)
Main	980	View: Zoom vertically reversed (MIDI CC relative/mousewheel)
Main	981	View: Scroll view horizontally one page reversed (MIDI CC relative/mousewheel)
Main	982	View: Scroll view vertically one page (MIDI CC relative/mousewheel)
Main	983	Set tempo, coarse, latch for fine (MIDI CC/OSC only)
Main	984	Set tempo, coarse (MIDI CC/OSC only)
Main	985	Set tempo, fine (MIDI CC/OSC only)
Main	986	Automation lane: Set active fader (MIDI CC/OSC only)
Main	987	Adjust solo in front dim (MIDI CC/mousewheel only)
Main	988	View: Scroll horizontally (MIDI CC relative/mousewheel)
Main	989	View: Scroll vertically (MIDI CC relative/mousewheel)
Main	990	View: Zoom horizontally (MIDI CC relative/mousewheel)
Main	991	View: Zoom vertically (MIDI CC relative/mousewheel)
Main	992	Transport: Scrub/jog (MIDI CC relative/absolute only)
Main	993	View: Go to track (MIDI CC/OSC only)
Main	994	View: Adjust vertical zoom (MIDI CC/OSC only)
Main	995	View: Adjust vertical scroll (MIDI CC/OSC only)
Main	996	View: Move edit cursor (MIDI CC/OSC only - relative recommended)
